Wall time,Step,Value
1772358324.1615646,710,1.4936143159866333
1772358357.1102293,711,1.3652591705322266
1772358389.1929219,712,1.6109508275985718
1772358420.9772365,713,1.707869529724121
1772358452.333087,714,1.6607024669647217
1772358482.2975867,715,1.43424391746521
1772358510.5827317,716,1.407796025276184
1772358542.2619815,717,1.429997444152832
1772358572.8423667,718,1.3743237257003784
1772358603.8998513,719,1.7156023979187012
1772358634.4513016,720,1.6727585792541504
1772358666.8497386,721,1.4956554174423218
1772358698.0732665,722,1.672312617301941
1772358731.2646246,723,1.593524694442749
1772358765.2149005,724,1.621414065361023
1772358799.1673052,725,1.5438225269317627
1772358833.0521164,726,1.6314177513122559
1772358866.3891351,727,1.6387587785720825
1772358898.9317174,728,1.4909238815307617
1772358931.1604364,729,1.7495430707931519
1772358963.6233902,730,1.5694941282272339
1772358996.8667665,731,1.5404727458953857
1772359029.0183284,732,1.788232445716858
1772359061.4978392,733,1.5397604703903198
1772359091.722041,734,1.4829511642456055
1772359121.9770253,735,1.6716774702072144
1772359151.5359128,736,1.5481754541397095
1772359181.0799885,737,1.5292524099349976
1772359210.5244114,738,1.5732934474945068
1772359239.9085643,739,1.4614558219909668
1772359269.3237958,740,1.4231332540512085
1772359299.7119114,741,1.8257402181625366
1772359329.2460246,742,1.566112995147705
1772359361.715997,743,1.5748450756072998
1772359394.4180453,744,1.592781901359558
1772359426.8099735,745,1.4995650053024292
1772359456.2443492,746,1.6060266494750977
1772359485.8370597,747,1.564321756362915
1772359515.6214945,748,1.6111057996749878
1772359545.075452,749,1.4728765487670898
1772359574.2944672,750,1.568555235862732
1772359605.3844957,751,1.4380111694335938
1772359634.7428257,752,1.6348353624343872
1772359664.4426467,753,1.5451263189315796
1772359694.424625,754,1.5817457437515259
1772359723.9545887,755,1.4958031177520752
1772359753.2055547,756,1.5348566770553589
1772359782.5347683,757,1.531952977180481
1772359811.996073,758,1.4241204261779785
1772359841.698404,759,1.4698034524917603
1772359871.113621,760,1.7257364988327026
1772359901.5258117,761,1.5103685855865479
1772359931.4432573,762,1.265856146812439
1772359960.9463627,763,1.3361666202545166
1772359990.534546,764,1.8195756673812866
1772360020.4895515,765,1.5662868022918701
1772360050.1756415,766,1.735302448272705
1772360080.0170035,767,1.6485811471939087
1772360109.8573318,768,1.395580530166626
1772360139.770167,769,1.5720338821411133
1772360169.4190774,770,1.706545114517212
1772360197.7944908,771,1.4547755718231201
1772360226.819436,772,1.5715227127075195
1772360256.244696,773,1.3638592958450317
1772360286.4639359,774,1.570075511932373
1772360319.5855021,775,1.6262496709823608
1772360349.0235817,776,1.5686589479446411
1772360378.358031,777,1.5750266313552856
1772360408.1758084,778,1.418381929397583
1772360437.9063342,779,1.6218701601028442
1772360469.464528,780,1.5074573755264282
1772360502.6338778,781,1.5848329067230225
1772360533.0423863,782,1.5891426801681519
1772360565.1228561,783,1.4930095672607422
1772360596.9126885,784,1.4671708345413208
1772360628.7763207,785,1.459449052810669
1772360660.359006,786,1.5726860761642456
1772360691.2783637,787,1.4957529306411743
1772360722.0622153,788,1.8950103521347046
1772360752.5721724,789,1.4588978290557861
1772360782.7494283,790,1.6210505962371826
1772360814.6993861,791,1.5420331954956055
1772360845.1178262,792,1.5682175159454346
1772360874.6994102,793,1.616079568862915
1772360904.2496405,794,1.53464674949646
1772360932.0213783,795,1.6513437032699585
1772360961.4477875,796,1.511150598526001
1772360990.6462123,797,1.6002095937728882
1772361019.9551392,798,1.5341081619262695
1772361049.3912363,799,1.449458360671997
1772361079.1346078,800,1.338523268699646
